,PLAYER_GATE_ID,WEEK_N,SALE_SUM,WIN_SUM,WIN_CNT,TICKET_CNT,BINGO_SALES,MOMENT_SALES,QUICK_SALES,NUMBER_SALES,AR_SALES,FS_SALES,SITE_SALES,MOBSITE_SALES,MOBAPP_SALES
0,4756287116200,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
1,9436827780200,4.0,100.0,100.0,1,1,100,0,0,0,100,0,0,0,0
2,1768940107900,4.0,75.0,150.0,1,1,75,0,0,0,75,0,0,0,0
3,5507779075100,4.0,400.0,250.0,2,4,400,0,0,0,400,0,0,0,0
4,5425546645800,4.0,400.0,200.0,2,4,400,0,0,0,400,0,0,0,0
5,5567232173000,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
6,8645335594500,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
7,3286789461500,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
8,4774860180700,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
9,4775968232300,4.0,1700.0,,0,13,0,0,0,1700,1700,0,0,0,0
10,1987671324400,4.0,1600.0,2369.0,5,8,0,0,0,1600,0,1600,0,0,0
11,4871185641500,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
12,5401458112000,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
13,8565021477200,4.0,160.0,40.0,1,4,0,0,0,160,0,160,0,0,0
14,8689878847800,4.0,100.0,100.0,1,1,100,0,0,0,100,0,0,0,0
15,8707527512300,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
16,9737384368600,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
17,4797928381800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
18,1036988179800,4.0,290.0,214.0,2,4,200,0,0,90,0,290,0,0,0
19,7232749400500,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
20,9668804987600,4.0,500.0,,0,5,500,0,0,0,500,0,0,0,0
21,4907236535600,4.0,675.0,300.0,2,8,675,0,0,0,0,675,0,0,0
22,9560040531300,4.0,500.0,200.0,2,5,500,0,0,0,0,500,0,0,0
23,1202362471800,4.0,1375.0,250.0,2,15,1375,0,0,0,825,550,0,0,0
24,4898652253000,4.0,400.0,200.0,2,4,400,0,0,0,0,400,0,0,0
25,7188120900200,4.0,400.0,100.0,1,4,400,0,0,0,0,400,0,0,0
26,4760160539500,4.0,400.0,250.0,2,4,400,0,0,0,0,400,0,0,0
27,9676868205800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
28,4847380849900,4.0,300.0,,0,3,300,0,0,0,0,300,0,0,0
29,9269606094400,4.0,300.0,,0,3,300,0,0,0,0,300,0,0,0
30,4703280475900,4.0,200.0,208.0,2,2,200,0,0,0,0,200,0,0,0
31,6140145069800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
32,6485889387500,4.0,275.0,200.0,2,3,275,0,0,0,275,0,0,0,0
33,4832627422800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
34,2003054629700,4.0,1200.0,200.0,2,13,1200,0,0,0,1200,0,0,0,0
35,3303734047800,4.0,300.0,222.0,2,3,300,0,0,0,100,200,0,0,0
36,6507300291900,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
37,4697087337900,4.0,300.0,,0,4,200,0,0,100,0,300,0,0,0
38,6562237767200,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
39,3581943476600,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
40,8639625091000,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
41,9303026178600,4.0,40.0,,0,1,0,0,0,40,0,40,0,0,0
42,5528278496100,4.0,300.0,,0,3,300,0,0,0,0,300,0,0,0
43,7887344306600,4.0,275.0,350.0,3,3,275,0,0,0,0,275,0,0,0
44,7988236045900,4.0,500.0,100.0,1,5,500,0,0,0,0,500,0,0,0
45,6096179877300,4.0,1480.0,150.0,4,19,100,0,0,1380,1480,0,0,0,0
46,4550693337400,4.0,700.0,600.0,2,9,300,0,0,400,700,0,0,0,0
47,4749149746600,4.0,300.0,,0,3,300,0,0,0,0,300,0,0,0
48,4813230959500,4.0,175.0,108.0,1,2,175,0,0,0,0,175,0,0,0
49,6128100370900,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
50,4772031029300,4.0,100.0,125.0,1,1,100,0,0,0,0,100,0,0,0
51,4598091487700,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
52,6982669277100,4.0,300.0,,0,2,100,0,0,200,200,100,0,0,0
53,9539817542500,4.0,400.0,200.0,2,4,400,0,0,0,0,400,0,0,0
54,4394685689900,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
55,5470791872100,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
56,6107803310800,4.0,175.0,,0,2,175,0,0,0,175,0,0,0,0
57,4502578171800,4.0,200.0,200.0,2,2,200,0,0,0,200,0,0,0,0
58,5429941919600,4.0,100.0,100.0,1,1,100,0,0,0,100,0,0,0,0
59,4021046444500,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
60,4901401446000,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
61,9722098196500,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
62,3241089992500,4.0,350.0,150.0,1,4,350,0,0,0,350,0,0,0,0
63,8596807663500,4.0,175.0,,0,2,175,0,0,0,0,175,0,0,0
64,4851028745500,4.0,1500.0,400.0,3,10,200,0,0,1300,0,1500,0,0,0
65,6717998708300,4.0,550.0,103.0,1,6,550,0,0,0,550,0,0,0,0
66,9585410945100,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
67,4557024460900,4.0,1725.0,689.0,3,11,325,0,0,1400,1125,600,0,0,0
68,9158093063100,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
69,7292426609600,4.0,80.0,,0,2,0,0,0,80,0,80,0,0,0
70,7921293609300,4.0,400.0,,0,4,400,0,0,0,0,400,0,0,0
71,7840769615800,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
72,8660254736000,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
73,5301381307000,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
74,5569535607500,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
75,9556723174100,4.0,440.0,340.0,3,6,350,0,0,90,0,440,0,0,0
76,4960693357700,4.0,100.0,,0,2,0,0,0,100,0,100,0,0,0
77,8214741150800,4.0,700.0,200.0,2,7,0,0,0,700,700,0,0,0,0
78,4179048806600,4.0,400.0,100.0,1,4,400,0,0,0,0,400,0,0,0
79,7607699556200,4.0,200.0,50.0,1,3,100,0,0,100,0,200,0,0,0
80,6135603932400,4.0,400.0,,0,2,0,0,0,400,0,400,0,0,0
81,8166147730800,4.0,1200.0,300.0,1,8,0,0,1200,0,1200,0,0,0,0
82,4026924562100,4.0,500.0,300.0,3,5,500,0,0,0,200,300,0,0,0
83,5483652255000,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
84,4953307461500,4.0,900.0,200.0,1,6,100,0,0,800,900,0,0,0,0
85,5428210660900,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
86,3866404356300,4.0,100.0,135.0,1,1,100,0,0,0,0,100,0,0,0
87,5234115905000,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
88,4899485732100,4.0,100.0,100.0,1,1,100,0,0,0,100,0,0,0,0
89,6165666786600,4.0,475.0,100.0,1,5,475,0,0,0,275,200,0,0,0
90,4773223563600,4.0,100.0,500.0,1,1,100,0,0,0,0,100,0,0,0
91,9774099219200,4.0,1000.0,500.0,5,10,1000,0,0,0,1000,0,0,0,0
92,6150564277200,4.0,200.0,214.0,2,2,200,0,0,0,0,200,0,0,0
93,7199996498200,4.0,350.0,250.0,2,4,300,0,0,50,0,350,0,0,0
94,6482313834700,4.0,675.0,350.0,3,7,675,0,0,0,0,675,0,0,0
95,4910265900,4.0,2175.0,690.0,7,35,1375,0,0,800,0,2175,0,0,0
96,7117768264100,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
97,7350947582600,4.0,1665.0,450.0,3,15,425,0,0,1240,0,1665,0,0,0
98,8863322812500,4.0,300.0,125.0,1,3,300,0,0,0,0,300,0,0,0
99,6134417797900,4.0,200.0,225.0,2,2,200,0,0,0,200,0,0,0,0
100,9243288804300,4.0,100.0,125.0,1,1,100,0,0,0,100,0,0,0,0
101,2952087236400,4.0,500.0,200.0,2,5,500,0,0,0,500,0,0,0,0
102,8422844658600,4.0,1800.0,1324.0,6,9,0,0,0,1800,0,1800,0,0,0
103,4674458315800,4.0,400.0,50.0,1,5,400,0,0,0,0,400,0,0,0
104,7683060253100,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
105,9614259373700,4.0,500.0,422.0,4,5,500,0,0,0,0,500,0,0,0
106,4836090171500,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
107,7225009657000,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
108,5391315192800,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
109,5207469220400,4.0,875.0,388.0,3,9,875,0,0,0,800,75,0,0,0
110,4400070744700,4.0,400.0,300.0,3,4,400,0,0,0,0,400,0,0,0
111,3820482440400,4.0,1275.0,105.0,3,30,50,0,0,1225,1275,0,0,0,0
112,4488051026000,4.0,675.0,150.0,1,7,675,0,0,0,0,675,0,0,0
113,3286627450700,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
114,3791623862800,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
115,2395472264200,4.0,3940.0,1589.0,13,50,0,0,210,3730,3940,0,0,0,0
116,7207821956500,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
117,5205496797000,4.0,600.0,300.0,3,6,600,0,0,0,600,0,0,0,0
118,4834802920000,4.0,400.0,100.0,1,4,400,0,0,0,0,400,0,0,0
119,6100270547000,4.0,200.0,208.0,2,2,200,0,0,0,0,200,0,0,0
120,4855762843100,4.0,175.0,,0,2,175,0,0,0,175,0,0,0,0
121,9273454250000,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
122,6267882264900,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
123,7355544677900,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
124,4784305699800,4.0,175.0,100.0,1,2,175,0,0,0,0,175,0,0,0
125,6435212607800,4.0,150.0,136.0,1,2,100,0,0,50,150,0,0,0,0
126,4886534297900,4.0,600.0,215.0,2,6,600,0,0,0,0,600,0,0,0
127,1636411545600,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
128,4654587426200,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
129,4761626166100,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
130,4861791551100,4.0,350.0,200.0,2,4,350,0,0,0,0,350,0,0,0
131,4850403426800,4.0,650.0,1700.0,5,13,0,0,0,650,650,0,0,0,0
132,5563850533100,4.0,1500.0,658.0,5,16,1500,0,0,0,0,1500,0,0,0
133,8775252800300,4.0,1045.0,165.0,3,12,75,0,0,970,465,580,0,0,0
134,8749624732000,4.0,140.0,100.0,1,2,100,0,0,40,140,0,0,0,0
135,4892493412800,4.0,375.0,175.0,2,4,375,0,0,0,0,375,0,0,0
136,2269400302100,4.0,600.0,,0,6,600,0,0,0,100,500,0,0,0
137,7785649772900,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
138,9293052028400,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
139,9323728533400,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
140,9282652245300,4.0,200.0,225.0,2,2,200,0,0,0,200,0,0,0,0
141,4393187280800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
142,5376711691500,4.0,600.0,300.0,2,6,600,0,0,0,0,600,0,0,0
143,2994312761500,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
144,4874973233900,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
145,7806859874400,4.0,600.0,,0,6,400,0,0,200,0,600,0,0,0
146,5580267169700,4.0,75.0,75.0,1,1,75,0,0,0,0,75,0,0,0
147,4322836790300,4.0,400.0,150.0,1,5,200,0,200,0,400,0,0,0,0
148,7232095161900,4.0,1040.0,240.0,2,10,0,0,0,1040,0,1040,0,0,0
149,4884055060800,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
150,4214886229000,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
151,8843291011500,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
152,5423514563700,4.0,300.0,100.0,1,3,300,0,0,0,300,0,0,0,0
153,3727820892900,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
154,6131669389700,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
155,2521805201300,4.0,300.0,108.0,1,3,300,0,0,0,0,300,0,0,0
156,8983328266600,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
157,5101945621500,4.0,600.0,341.0,3,6,600,0,0,0,600,0,0,0,0
158,5558334489300,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
159,9289294762300,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
160,2529263524200,4.0,300.0,100.0,1,3,300,0,0,0,100,200,0,0,0
161,5394362393100,4.0,1000.0,600.0,6,10,1000,0,0,0,0,1000,0,0,0
162,9784711298200,4.0,300.0,215.0,2,3,300,0,0,0,0,300,0,0,0
163,3427801453100,4.0,1025.0,250.0,2,9,525,0,0,500,1025,0,0,0,0
164,4788476786800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
165,4808927537500,4.0,550.0,140.0,2,9,300,0,0,250,550,0,0,0,0
166,9557292322500,4.0,400.0,100.0,1,4,400,0,0,0,0,400,0,0,0
167,5485325486500,4.0,400.0,208.0,2,4,400,0,0,0,0,400,0,0,0
168,4746253204400,4.0,200.0,200.0,2,2,200,0,0,0,0,200,0,0,0
169,5317876629600,4.0,300.0,302.0,3,3,300,0,0,0,0,300,0,0,0
170,3398103146000,4.0,1530.0,200.0,2,12,0,0,240,1290,260,1270,0,0,0
171,6125718565300,4.0,50.0,,0,1,0,0,0,50,0,50,0,0,0
172,9241092035300,4.0,12000.0,5203.0,10,12,0,0,0,12000,12000,0,0,0,0
173,8867005075100,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
174,7408328674700,4.0,600.0,508.0,5,7,600,0,0,0,0,600,0,0,0
175,4385973543300,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
176,5271446530200,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
177,8030505579800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
178,1796518412800,4.0,300.0,208.0,2,3,300,0,0,0,300,0,0,0,0
179,5392430537400,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
180,3902677852800,4.0,225.0,75.0,1,3,225,0,0,0,0,225,0,0,0
181,4966181190100,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
182,4372796770900,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
183,5303203005000,4.0,250.0,122.0,1,3,200,0,0,50,0,250,0,0,0
184,5320759961200,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
185,4952080520500,4.0,500.0,100.0,1,5,500,0,0,0,0,500,0,0,0
186,6092790134600,4.0,680.0,450.0,2,9,0,0,0,680,0,680,0,0,0
187,1566431024900,4.0,50.0,,0,2,0,0,0,50,50,0,0,0,0
188,5269730200300,4.0,400.0,100.0,1,4,400,0,0,0,0,400,0,0,0
189,5230125849400,4.0,400.0,,0,4,400,0,0,0,0,400,0,0,0
190,8927237823200,4.0,390.0,394.0,4,6,250,0,0,140,0,390,0,0,0
191,9286263743300,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
192,4702410288700,4.0,400.0,214.0,2,4,400,0,0,0,400,0,0,0,0
193,5397956270400,4.0,1615.0,435.0,6,33,275,0,440,900,1615,0,0,0,0
194,6114017148400,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
195,4345397589800,4.0,200.0,125.0,1,2,200,0,0,0,0,200,0,0,0
196,5293339885800,4.0,1365.0,400.0,2,11,200,0,0,1165,875,490,0,0,0
197,4746754267800,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
198,9677191876400,4.0,200.0,104.0,1,2,200,0,0,0,200,0,0,0,0
199,5034370629100,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
200,7353153022800,4.0,100.0,100.0,1,1,100,0,0,0,100,0,0,0,0
201,3720525178300,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
202,4828422141700,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
203,5411212866100,4.0,400.0,325.0,3,4,400,0,0,0,0,400,0,0,0
204,6212077741600,4.0,1140.0,414.0,4,13,1050,0,0,90,0,1140,0,0,0
205,4605222549500,4.0,400.0,300.0,3,4,400,0,0,0,0,400,0,0,0
206,7797237076700,4.0,2075.0,1100.0,10,22,2075,0,0,0,2075,0,0,0,0
207,372178895800,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
208,8381461848300,4.0,380.0,140.0,2,5,300,0,0,80,0,380,0,0,0
209,4290060811000,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
210,7998136224200,4.0,100.0,150.0,1,1,100,0,0,0,0,100,0,0,0
211,9247172267800,4.0,200.0,100.0,1,2,200,0,0,0,100,100,0,0,0
212,9565027947300,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
213,7864505524600,4.0,200.0,100.0,1,2,200,0,0,0,100,100,0,0,0
214,8831501301400,4.0,600.0,100.0,1,4,200,0,0,400,400,200,0,0,0
215,6644756168200,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
216,4898639278000,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
217,5366292480900,4.0,500.0,300.0,3,5,500,0,0,0,200,300,0,0,0
218,5338972263700,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
219,4753562457400,4.0,500.0,200.0,2,5,500,0,0,0,0,500,0,0,0
220,9676484170000,4.0,300.0,400.0,3,3,300,0,0,0,0,300,0,0,0
221,3226531038200,4.0,400.0,100.0,1,4,400,0,0,0,0,400,0,0,0
222,4930263011400,4.0,200.0,150.0,1,2,200,0,0,0,0,200,0,0,0
223,5493032300,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
224,6154148318000,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
225,5573912519200,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
226,4611425494600,4.0,400.0,253.0,1,2,0,0,0,400,400,0,0,0,0
227,4285175134800,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
228,8736027474000,4.0,400.0,200.0,2,4,400,0,0,0,0,400,0,0,0
229,4875002216200,4.0,200.0,,0,2,200,0,0,0,200,0,0,0,0
230,8173664603800,4.0,140.0,100.0,1,2,100,0,0,40,0,140,0,0,0
231,1579021800,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
232,4336835371000,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
233,5473709796400,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
234,4849798914300,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
235,4751953420400,4.0,560.0,200.0,2,8,400,0,0,160,460,100,0,0,0
236,4306524689800,4.0,375.0,,0,5,375,0,0,0,375,0,0,0,0
237,8162509717500,4.0,200.0,,0,2,200,0,0,0,200,0,0,0,0
238,6168236876600,4.0,700.0,300.0,3,7,700,0,0,0,0,700,0,0,0
239,5815492903800,4.0,500.0,,0,4,300,0,0,200,200,300,0,0,0
240,5327297391800,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
241,4307868278800,4.0,300.0,,0,3,300,0,0,0,0,300,0,0,0
242,9668675453000,4.0,450.0,100.0,1,5,450,0,0,0,450,0,0,0,0
243,4769997809600,4.0,1200.0,200.0,1,6,0,0,0,1200,0,1200,0,0,0
244,9570032461000,4.0,600.0,200.0,2,6,600,0,0,0,600,0,0,0,0
245,9224750041700,4.0,400.0,300.0,3,4,400,0,0,0,400,0,0,0,0
246,8173545454100,4.0,375.0,360.0,3,4,375,0,0,0,0,375,0,0,0
247,6098631335100,4.0,700.0,100.0,1,7,400,0,0,300,0,700,0,0,0
248,5609293211900,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
249,5270733957400,4.0,600.0,400.0,4,6,600,0,0,0,0,600,0,0,0
250,9273235599400,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
251,4269429604300,4.0,300.0,,0,3,300,0,0,0,300,0,0,0,0
252,5341712628300,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
253,9762459097100,4.0,200.0,200.0,2,2,200,0,0,0,0,200,0,0,0
254,7706714058900,4.0,100.0,,0,1,100,0,0,0,100,0,0,0,0
255,7235605619800,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
256,4363017355000,4.0,975.0,75.0,1,10,975,0,0,0,775,200,0,0,0
257,5205736697300,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
258,6153328458700,4.0,80.0,,0,2,0,0,0,80,0,80,0,0,0
259,7892902842000,4.0,275.0,150.0,1,3,275,0,0,0,0,275,0,0,0
260,5195556379600,4.0,200.0,100.0,1,2,200,0,0,0,100,100,0,0,0
261,1875277804700,4.0,1030.0,1684.0,3,7,100,0,80,850,1030,0,0,0,0
262,2876112334600,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
263,9539459450200,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
264,7564671641200,4.0,275.0,215.0,2,3,275,0,0,0,0,275,0,0,0
265,8624467440500,4.0,4525.0,635.0,7,33,1325,0,0,3200,0,4525,0,0,0
266,6542150371800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
267,1438226572800,4.0,200.0,250.0,2,2,200,0,0,0,0,200,0,0,0
268,1106221591500,4.0,400.0,,0,4,400,0,0,0,0,400,0,0,0
269,4946521011800,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
270,5334183304800,4.0,200.0,223.0,2,2,200,0,0,0,0,200,0,0,0
271,7451459323900,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
272,5404316266400,4.0,600.0,100.0,1,6,600,0,0,0,0,600,0,0,0
273,8987942623200,4.0,100.0,125.0,1,1,100,0,0,0,0,100,0,0,0
274,7212491395300,4.0,200.0,200.0,2,2,200,0,0,0,0,200,0,0,0
275,8979762179900,4.0,100.0,,0,1,100,0,0,0,100,0,0,0,0
276,4606076409700,4.0,900.0,314.0,3,9,900,0,0,0,0,900,0,0,0
277,7109452960700,4.0,355.0,165.0,3,8,100,0,0,255,255,100,0,0,0
278,9681283261800,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
279,9129191866900,4.0,300.0,114.0,1,3,200,0,0,100,100,200,0,0,0
280,4776507158600,4.0,825.0,904.0,7,10,825,0,0,0,0,825,0,0,0
281,4842166985900,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
282,9534273860000,4.0,200.0,250.0,2,2,200,0,0,0,200,0,0,0,0
283,7095099711400,4.0,2000.0,1216.0,3,11,200,0,0,1800,0,2000,0,0,0
284,1604689050500,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
285,5376265965800,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
286,9615047507800,4.0,300.0,200.0,2,3,300,0,0,0,0,300,0,0,0
287,7446776333300,4.0,100.0,100.0,1,1,100,0,0,0,100,0,0,0,0
288,7559991073900,4.0,100.0,,0,1,100,0,0,0,0,100,0,0,0
289,7233441588000,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
290,4805010247400,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
291,4894724909800,4.0,400.0,,0,4,400,0,0,0,0,400,0,0,0
292,8752159536800,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
293,8616072661700,4.0,80.0,40.0,1,2,0,0,0,80,0,80,0,0,0
294,4783724315100,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
295,8955037525200,4.0,155.0,,0,3,75,0,0,80,0,155,0,0,0
296,4981256804400,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
297,9623214035200,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
298,4878952454900,4.0,500.0,308.0,3,5,500,0,0,0,0,500,0,0,0
299,5249826945300,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
300,2211863752600,4.0,775.0,100.0,1,9,775,0,0,0,0,775,0,0,0
301,8656109431700,4.0,75.0,,0,1,75,0,0,0,75,0,0,0,0
302,7494638177100,4.0,100.0,125.0,1,1,100,0,0,0,0,100,0,0,0
303,6093770189500,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
304,9747077706500,4.0,175.0,100.0,1,2,175,0,0,0,0,175,0,0,0
305,9681282978500,4.0,200.0,125.0,1,2,200,0,0,0,200,0,0,0,0
306,6585305332600,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
307,1571952906600,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
308,2999670822900,4.0,450.0,150.0,1,5,450,0,0,0,450,0,0,0,0
309,947408961900,4.0,290.0,40.0,1,3,0,0,0,290,0,290,0,0,0
310,4817419760200,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
311,7520231481400,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
312,3020772919500,4.0,400.0,254.0,1,3,200,0,0,200,0,400,0,0,0
313,4913841981000,4.0,275.0,350.0,3,3,275,0,0,0,0,275,0,0,0
314,8771099254000,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
315,8757788542200,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
316,6106138473200,4.0,400.0,100.0,1,4,400,0,0,0,0,400,0,0,0
317,6115697329500,4.0,100.0,100.0,1,1,100,0,0,0,100,0,0,0,0
318,492193225700,4.0,300.0,100.0,1,3,300,0,0,0,0,300,0,0,0
319,8323601490300,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
320,4953028466200,4.0,500.0,100.0,1,5,500,0,0,0,0,500,0,0,0
321,3324962484900,4.0,1100.0,100.0,1,7,300,0,0,800,0,1100,0,0,0
322,5333181495100,4.0,100.0,100.0,1,1,100,0,0,0,0,100,0,0,0
323,9272898287800,4.0,200.0,100.0,1,2,200,0,0,0,200,0,0,0,0
324,4781609953900,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
325,4641935138400,4.0,150.0,180.0,1,2,150,0,0,0,0,150,0,0,0
326,4344976772200,4.0,500.0,237.0,2,5,500,0,0,0,0,500,0,0,0
327,8731556453900,4.0,200.0,,0,2,200,0,0,0,0,200,0,0,0
328,4809777415600,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
329,5306374102300,4.0,400.0,842.0,1,2,0,0,0,400,0,400,0,0,0
330,183976861300,4.0,1100.0,400.0,4,11,1100,0,0,0,0,1100,0,0,0
331,9293333745500,4.0,650.0,330.0,3,7,650,0,0,0,0,650,0,0,0
332,6094895522500,4.0,200.0,100.0,1,2,200,0,0,0,0,200,0,0,0
