,PLAYER_GATE_ID,MONTH_N,TREATMENT_SHR,RESPONCE_SHR,DAYS_FROM_LAST_SMS
17192,9528288146400,3,1,0,13
17193,4975733248500,1,1,0,6
17194,4868794219600,3,0,0,6
17195,9672531919000,2,1,0,34
17196,3544887403900,1,1,0,6
17197,4904343164300,3,1,0,6
17198,4370258738200,3,1,0,20
17199,6145279211200,2,1,0,34
17200,1131231518200,1,1,0,20
17201,4361692381000,3,1,0,6
17202,8098065367400,1,1,0,13
17203,9694900909600,1,1,0,13
17204,9335469272300,3,1,0,6
17205,2081195565600,1,1,0,5
17206,4802899187300,2,1,0,6
17207,5315793339200,3,1,0,5
17208,4057760675000,3,1,0,6
17209,9621290621500,2,1,0,6
17210,4399721279600,2,0,0,5
17211,888754344000,2,1,0,19
17212,6097220529100,2,1,0,20
17213,4897369800,1,1,0,5
17214,9606021633000,1,1,0,6
17215,6289472906300,3,1,0,6
17216,7639519921200,2,1,0,6
17217,9320205411800,1,1,0,13
17218,9257913992800,2,1,0,6
17219,5354920262300,1,1,0,13
17220,9644758076400,2,1,0,6
17221,1163013888900,2,1,0,6
17222,7462780648800,1,1,0,6
17223,5428110852100,1,1,0,6
17224,4747057733400,1,1,0,5
17225,5334162207600,1,1,0,20
17226,8867231171500,3,1,0,6
17227,4034250832300,1,1,0,6
17228,5362281015100,1,1,0,13
17229,4865376476600,1,1,0,6
17230,3473246233200,3,1,0,76
17231,5371785404800,1,0,0,6
17232,1931521534600,1,1,0,6
17233,7712820008300,1,1,0,6
17234,6618578350700,3,1,0,6
17235,7214175389200,2,1,0,6
17236,4021657427500,1,1,0,6
17237,4021657427500,3,0,0,6
17238,4435786631500,1,1,0,5
17239,9145744447600,1,1,0,13
17240,9405738912500,3,0,0,6
17241,1923205912800,1,1,0,12
17242,4796166819600,1,1,0,6
17243,4792619904500,2,1,0,6
17244,4977830558800,1,1,0,5
17245,2081901182900,3,1,0,5
17246,5501544991800,1,1,0,6
17247,4753977407600,1,1,0,6
17248,4792172884600,2,1,0,6
17249,4780428736800,1,0,0,20
17250,3360518396200,2,1,0,13
17251,566257300,1,1,0,12
17252,8445973508400,3,0,0,5
17253,7805110186500,1,1,0,6
17254,5526020012800,2,1,0,6
17255,8182998033400,1,1,0,6
17256,4780458716200,1,1,0,6
17257,2750598735200,1,1,0,5
17258,8428770120000,2,1,0,13
17259,4690499047000,3,1,0,6
17260,3499453937000,1,1,0,19
17261,6208560557200,1,1,0,6
17262,4912709643800,3,1,0,6
17263,5159022994700,1,1,0,6
17264,4767190211800,1,0,0,20
17265,5262252897500,1,1,0,6
17266,5561276646200,1,1,0,6
17267,2183940194500,1,1,0,5
17268,7928041922300,3,1,0,48
17269,4010028044200,2,1,0,5
17270,5423323352700,1,1,0,4
17271,4783206489000,2,1,0,5
17272,1774232620800,2,0,0,6
17273,7227501895500,2,1,0,33
17274,4895272629300,2,1,0,6
17275,7993607407700,1,1,0,6
17276,2022277622900,1,1,0,19
17277,8544468302500,3,1,0,6
17278,6578203399800,3,1,0,6
17279,9545829832200,1,1,0,6
17280,4767248239300,2,1,0,5
17281,7350779787800,1,1,0,6
17282,7844765883000,1,1,0,6
17283,3333805533700,2,0,0,12
17284,5324588522200,1,1,0,6
17285,7441358066500,1,1,0,6
17286,4764207265800,2,1,0,6
17287,5420723433700,1,0,0,6
17288,1790389630300,3,1,0,5
17289,5508433964100,1,1,0,6
17290,3769010341100,3,1,0,62
17291,1461404226400,2,1,0,5
17292,313151079200,1,1,0,6
17293,1700216990800,1,1,0,12
17294,4905359647900,2,1,0,6
17295,4809500643400,3,0,0,19
17296,5102051354300,2,1,0,6
17297,8930719036200,1,1,0,6
17298,4897575499300,3,0,0,6
17299,964170493800,2,1,0,5
17300,4231727209200,3,0,0,27
17301,3437599002200,1,1,0,6
17302,4830806478700,1,0,0,6
17303,2589832161500,3,1,0,5
17304,4887013289200,3,1,0,6
17305,6347953942300,2,1,0,20
17306,5231897688800,1,1,0,6
17307,6092739915100,2,1,0,27
17308,5336647160400,3,1,0,19
17309,4886075557900,1,1,0,5
17310,9306551834900,3,1,0,6
17311,8549168599300,1,0,0,6
17312,2540609371700,2,0,0,5
17313,4985607575400,2,1,0,20
17314,6104593888200,1,1,0,6
17315,4884106895300,3,1,0,5
17316,1860246607200,3,1,0,19
17317,4851744489600,1,1,0,6
17318,4872786296700,1,0,0,6
17319,4314136917100,3,0,0,6
17320,1781159048700,1,1,0,5
17321,4676229287800,3,0,0,6
17322,6139978166700,2,1,0,19
17323,6724767451600,3,1,0,20
17324,6132663745200,2,1,0,6
17325,5293888226700,1,1,0,6
17326,5288777645800,3,1,0,6
17327,4985983338100,2,1,0,12
17328,9249284574700,1,1,0,6
17329,8885163474700,1,1,0,5
17330,5395490346900,1,1,0,6
17331,7997945778900,1,1,0,6
17332,5260790792700,1,1,0,6
17333,4765021388400,2,1,0,6
17334,6134785179500,1,1,0,6
17335,1254750183500,3,1,0,6
17336,4936091582600,1,1,0,6
17337,5346346776600,1,1,0,6
17338,1727783648500,3,1,0,5
17339,4885800786500,3,0,0,6
17340,4887183311900,2,1,0,6
17341,5383918051500,2,0,0,6
17342,4751971200600,1,1,0,13
17343,1768529402300,2,1,0,5
17344,9662771001700,1,1,0,6
17345,4922811097600,1,1,0,6
17346,9336177596100,2,1,0,6
17347,2945246700,3,1,0,12
17348,1936671291900,1,1,0,12
17349,5400750129900,1,1,0,6
17350,5430357114000,3,1,0,13
17351,4639376798800,2,1,0,6
17352,5580457030600,3,0,0,19
17353,1971425334200,1,1,0,12
17354,9179545959500,2,1,0,6
17355,8557062794600,2,1,0,6
17356,9429788909800,1,1,0,6
17357,7147927614400,1,1,0,6
17358,5267867989300,1,1,0,5
17359,4787248515700,1,1,0,6
17360,5316060803100,1,1,0,13
17361,1861338523700,2,0,0,5
17362,7717872289900,2,1,0,6
17363,1059602934400,1,1,0,6
17364,2745242897400,2,1,0,20
17365,7337829824100,1,1,0,6
17366,503217459800,1,1,0,6
17367,7716967486800,3,1,0,48
17368,1041132142900,2,1,0,40
17369,4888353803500,2,1,0,13
17370,5516085604200,1,1,0,6
17371,6486942757900,1,1,0,12
17372,9269890417000,3,1,0,13
17373,7363736160600,2,0,0,6
17374,4848840446700,3,1,0,6
17375,3546605100,1,1,0,5
17376,4063805687900,1,1,0,5
17377,1487899722700,1,1,0,4
17378,4867390846000,1,1,0,13
17379,5341704345300,3,1,0,6
17380,924382206400,1,1,0,6
17381,2218742553900,1,0,0,12
17382,9336177436200,1,1,0,6
17383,9788478190300,1,1,0,12
17384,4875046089600,1,1,0,5
17385,4839858133200,1,1,0,5
17386,7800883220900,1,1,0,6
17387,4603459829900,1,1,0,6
17388,5414127907000,1,1,0,6
17389,9264903850800,2,1,0,12
17390,4708894258700,2,1,0,6
17391,9494229927000,1,1,0,6
17392,4329532505700,1,1,0,5
17393,5425773914000,2,1,0,20
17394,2882165313600,2,1,0,26
17395,1847605573900,2,1,0,13
17396,3479525200,1,1,0,5
17397,4261512653900,3,1,0,6
17398,5205736707100,3,1,0,6
17399,5071813100,3,1,0,6
17400,4290794426200,2,1,0,48
17401,3793199194100,1,1,0,13
17402,2269990827900,2,1,0,5
17403,2570212782200,2,1,0,48
17404,5366700534700,1,1,0,6
17405,6097549364500,3,1,0,6
17406,1780300249100,1,1,0,5
17407,1759032299900,3,1,0,5
17408,4876735633900,3,1,0,6
17409,4051489844800,1,1,0,6
17410,4778209274300,1,1,0,6
17411,6145383351300,1,0,0,6
17412,2010326601800,2,1,0,5
17413,5299108550200,3,0,0,6
17414,7407929038200,3,0,0,6
17415,8753963023800,1,1,0,20
17416,4549313708100,2,1,0,13
17417,1722863477100,1,1,0,12
17418,3155322160600,1,1,0,6
17419,9569710141400,2,1,0,6
17420,9716344924500,1,1,0,6
17421,181652152200,1,1,0,5
17422,5384793434600,1,1,0,6
17423,4386076630700,3,1,0,55
17424,3097332837100,1,1,0,6
17425,4846636325800,2,1,0,6
17426,4911736879800,1,1,0,6
17427,9519579351900,3,1,0,5
17428,3486252308100,2,1,0,12
17429,1652841676700,1,1,0,6
17430,5237014931400,1,1,0,6
17431,9364811847000,3,1,0,82
17432,6180678981000,1,0,0,5
17433,7435879369900,1,1,0,6
17434,4683801904700,2,1,0,6
17435,5406199067200,1,1,0,6
17436,4126214900,1,0,0,6
17437,2009751717800,2,1,0,26
17438,4716892293200,1,1,0,6
17439,3872287869800,2,0,0,13
17440,4130808200,2,1,0,6
17441,9451648438900,3,1,0,5
17442,1894686305800,1,1,0,12
17443,4941972969700,2,1,0,6
17444,6138211820700,1,1,0,6
17445,5403117065200,2,1,0,6
17446,4866703382100,1,1,0,6
17447,5257059211900,1,1,0,6
17448,4818061167900,1,1,0,6
17449,4813612151200,3,0,0,6
17450,4895202937100,3,0,0,6
17451,9307485623500,3,1,0,34
17452,4868856749700,2,1,0,6
17453,4773079481000,2,0,0,12
17454,3676987264300,3,0,0,5
17455,4967420157700,1,1,0,6
17456,8073795378600,1,1,0,6
17457,9554262205600,1,1,0,6
17458,3375949342000,1,1,0,12
17459,6237758309800,3,1,0,6
17460,5513173064900,3,1,0,6
17461,7985377031400,2,1,0,6
17462,9335199493600,1,1,0,13
17463,4895363841700,1,1,0,5
17464,4874519364400,1,1,0,6
17465,9767449732100,2,1,0,6
17466,2738704562900,3,0,0,5
17467,4067925896300,3,1,0,6
17468,6125998309600,2,1,0,19
17469,6092219926900,2,1,0,6
17470,8571860338500,2,1,0,5
17471,4965922830500,2,1,0,6
17472,4902547006200,1,1,0,6
17473,2713277104500,3,1,0,5
17474,4878493078300,3,1,0,6
17475,2285712174200,1,1,0,5
17476,6097656825900,1,1,0,6
17477,7604352260900,2,1,0,33
17478,5376215091100,2,1,0,5
17479,522250123100,3,1,0,6
17480,5610278673000,2,1,0,13
17481,5290519522200,3,1,0,6
17482,4778727390800,3,1,0,5
17483,1673334266000,2,1,0,5
17484,8951719191300,3,1,0,13
17485,5421933144300,1,1,0,6
17486,7650934642800,3,0,0,6
17487,4874623011400,1,1,0,6
17488,5323798868900,1,1,0,6
17489,9246372330900,2,1,0,6
17490,1971454276100,3,1,0,6
17491,9306418184500,3,1,0,27
17492,4759268012700,3,1,0,6
17493,5145036693200,2,1,0,13
17494,3269975483600,2,1,0,13
17495,4796159275000,2,1,0,6
17496,4944030477000,2,1,0,6
17497,5384800087400,1,1,0,6
17498,4810792175100,2,1,0,19
17499,4860004502400,1,1,0,6
17500,2334277877900,1,1,0,5
17501,5457406565500,2,1,0,6
17502,7671629869800,1,1,0,6
17503,6199563430900,2,1,0,6
17504,4544412838500,2,1,0,19
17505,4014146761300,3,1,0,6
17506,5425546579700,2,1,0,6
17507,4780041388700,1,1,0,6
17508,4765702068500,2,1,0,6
17509,5268824407500,3,1,0,6
17510,1953415970500,1,1,0,6
17511,5384441046100,3,0,0,13
17512,6339482757500,3,1,0,27
17513,6950244938900,1,1,0,6
17514,9397780383400,1,1,0,6
17515,5144614414500,1,1,0,6
17516,2515272194400,3,1,0,26
17517,126064900,3,1,0,12
17518,5310698356400,3,1,0,6
17519,1759407153800,2,1,0,5
17520,4260760171600,3,1,0,13
17521,6161958820400,1,1,0,5
17522,6106913355400,3,1,0,6
17523,5555548853000,1,1,0,6
17524,8855165181400,2,1,0,26
17525,4867264275300,1,1,0,5
17526,7364700852800,1,1,0,6
17527,8151963279400,3,1,0,6
17528,3403094804900,1,1,0,6
17529,5284240817400,1,1,0,6
17530,8701103037700,1,1,0,6
17531,9668738872600,2,1,0,6
17532,4783784975000,1,1,0,6
17533,4630082400,3,1,0,6
17534,1648003504400,3,1,0,12
17535,8240649117800,1,1,0,6
17536,1448773320300,3,1,0,5
17537,3308473741700,3,0,0,6
17538,5289454145900,2,1,0,5
17539,7351754627400,1,1,0,6
17540,6507365887500,3,1,0,13
17541,4377403254000,3,1,0,76
17542,4766463074100,1,1,0,6
17543,8030312504500,3,1,0,6
17544,7865148962500,3,1,0,6
17545,1748448195300,1,1,0,5
17546,6118419476600,2,1,0,48
17547,9233118702600,1,1,0,20
17548,4844399049000,2,1,0,13
17549,4392567684100,3,1,0,12
17550,4825062983600,3,1,0,5
17551,162597536800,2,1,0,5
17552,4185667476300,1,1,0,13
17553,2875065182300,2,1,0,13
17554,4579073838900,1,1,0,5
17555,4940335226900,2,1,0,5
17556,5041160108800,1,0,0,6
17557,2535274688200,2,1,0,13
17558,7224915688500,1,1,0,6
17559,9151913505600,1,1,0,6
17560,4579795498600,3,1,0,6
17561,6132531197300,3,1,0,5
17562,4098396865900,3,1,0,6
17563,4908912138200,2,1,0,13
17564,8890336140200,1,1,0,5
17565,3324567281800,2,1,0,6
17566,5063002349700,1,1,0,6
17567,5285088080900,3,1,0,20
17568,7988236015000,1,1,0,6
17569,4215441717200,1,1,0,6
17570,3407849653500,1,1,0,13
17571,5481207500500,3,1,0,6
17572,3354390552400,3,1,0,6
17573,5324699666600,1,1,0,6
17574,1374511897400,1,0,0,6
17575,4775464042100,3,1,0,6
17576,4760062261300,1,1,0,6
17577,1512529215700,2,1,0,5
17578,4785527017200,1,1,0,6
17579,4709117207000,1,1,0,6
17580,4762204634400,3,1,0,34
17581,5319785876100,3,1,0,6
17582,9316431775800,2,1,0,6
17583,9312440672700,1,1,0,5
17584,4659064126800,3,1,0,5
17585,4976015429600,3,1,0,13
17586,4803950953400,1,1,0,6
17587,1938634150100,1,1,0,6
17588,5338875818200,3,1,0,34
17589,9179275690300,2,1,0,6
17590,2211344715300,3,1,0,6
17591,3338517988700,1,1,0,6
17592,4695299702000,2,1,0,19
17593,3865006488600,1,0,0,6
17594,4828921851100,3,1,0,6
17595,736060198500,2,1,0,5
17596,8193606326400,3,1,0,6
17597,4890155328100,3,1,0,5
17598,2080211613700,1,1,0,6
17599,9011183828500,1,1,0,6
17600,5250910392500,1,1,0,5
17601,5572972025400,1,1,0,5
17602,4722068898700,3,1,0,6
17603,6122725166200,1,1,0,5
17604,4646611424100,3,0,0,27
17605,5462551271700,2,1,0,5
17606,6120274891400,1,1,0,6
17607,8929995801200,3,1,0,6
17608,431615004300,1,1,0,5
17609,2792042470500,2,0,0,5
17610,943515408900,2,1,0,13
17611,4981733561200,3,1,0,6
17612,5312272816800,1,1,0,6
17613,7353493951200,1,1,0,6
17614,4369614718100,2,1,0,6
17615,4752107069300,1,1,0,5
17616,9267194706000,2,1,0,34
17617,2460128400,2,1,0,5
17618,8612696801400,2,1,0,6
17619,3930266088500,2,1,0,6
17620,4252626130400,3,1,0,27
17621,4331515511200,1,0,0,6
17622,1780979451300,1,1,0,5
17623,8561532432100,2,1,0,33
17624,4874035618100,3,1,0,6
17625,5267160747900,1,1,0,13
17626,2494665640700,1,0,0,6
17627,4423209927100,1,1,0,20
17628,788641777900,3,1,0,12
17629,4826739844300,1,0,0,6
17630,6213005139400,3,0,0,6
17631,4757147348400,3,0,0,13
17632,4881231013200,3,0,0,6
17633,9229266163800,1,1,0,6
17634,6138668654600,1,1,0,6
17635,7645383608900,3,1,0,5
17636,2510750677000,1,1,0,5
17637,7716037382500,3,0,0,41
17638,4792706892700,1,0,0,13
17639,4895425591400,3,1,0,20
17640,4822090154000,2,1,0,13
17641,5220024841900,3,1,0,5
17642,4625312229600,3,1,0,6
17643,5540210831400,3,1,0,6
17644,5424135965900,2,1,0,6
17645,7538765902600,2,1,0,6
17646,6268045742700,2,1,0,4
17647,5425324809900,1,1,0,6
17648,6358637125100,1,0,0,5
17649,4848399080900,1,0,0,6
17650,8711728680100,1,1,0,19
17651,4773741628400,2,1,0,6
17652,5114738117000,1,0,0,12
17653,9246490781800,2,0,0,6
17654,1012755478400,1,1,0,5
17655,5227091186300,1,1,0,26
17656,8030505579800,2,1,0,6
17657,1441288506400,2,1,0,5
17658,5339538767800,2,0,0,6
17659,4689789949200,1,1,0,13
17660,4757206314600,1,1,0,6
17661,5221818694800,3,1,0,5
17662,5404299432400,3,0,0,6
17663,5010426565200,1,1,0,6
17664,2080556256400,3,1,0,5
17665,1592458789300,3,1,0,12
17666,7694883845400,1,1,0,6
17667,4955710901600,2,0,0,6
17668,4640985640300,2,1,0,6
17669,4979384621900,2,1,0,13
17670,7723227057200,3,0,0,13
17671,6099623774500,1,1,0,6
17672,3573532453900,3,1,0,6
17673,7389951349400,1,1,0,19
17674,1873064830000,2,1,0,5
17675,7231987594400,1,1,0,6
17676,2564855121700,1,1,0,12
17677,4399909293900,1,1,0,5
17678,2490097501600,2,1,0,20
17679,7710870326300,1,0,0,6
17680,4394892708500,1,1,0,6
17681,3546577505900,2,1,0,6
17682,4658732477300,2,1,0,12
17683,9446427224800,1,1,0,6
17684,960686047400,1,1,0,13
17685,1624436761100,1,1,0,5
17686,4386118929100,3,1,0,40
17687,5391315184200,1,1,0,6
17688,6142298099300,2,1,0,6
17689,4824939138100,2,1,0,6
17690,7450313743500,2,1,0,27
17691,8856441045100,1,1,0,6
17692,4253787384800,3,0,0,6
17693,7217603454000,3,1,0,6
17694,4774876387800,2,1,0,6
17695,5320734162600,1,1,0,6
17696,4900662548400,2,1,0,13
17697,5425135804000,3,1,0,6
17698,1739811876400,3,1,0,12
17699,5302533479700,1,1,0,12
17700,3620841584300,1,1,0,6
17701,4851530431800,2,1,0,13
17702,9246529654400,3,1,0,41
17703,4981229392500,1,1,0,6
17704,6536799854400,1,0,0,6
17705,8685815580900,1,0,0,6
17706,4377438599600,1,1,0,6
17707,5449919006500,1,1,0,6
17708,9617979682600,3,1,0,6
17709,2029371896100,3,1,0,12
17710,9474817482900,3,1,0,6
17711,4751329556900,1,1,0,6
17712,4746984393900,3,1,0,27
17713,391140773400,2,1,0,19
17714,5448684720800,3,1,0,6
17715,4956702958100,1,1,0,19
17716,6468488492700,1,1,0,6
17717,8641282151300,3,1,1,6
17718,6330495123600,2,1,1,6
17719,9622356077200,1,1,0,20
17720,5329924068400,3,1,0,6
17721,5556966021300,1,1,0,6
17722,9286623672800,1,1,0,13
17723,6141834106200,1,1,1,6
17724,4764271481300,2,1,0,20
17725,5537654513000,1,1,0,6
17726,6141311546700,3,1,0,6
17727,4791572222700,2,1,0,6
17728,2842296083300,2,1,0,6
17729,1676530660700,3,1,0,6
17730,9533737212400,1,1,1,5
17731,5556161061700,2,1,1,6
17732,4769315475800,1,1,0,5
17733,3528862572300,2,1,0,13
17734,9617765559200,2,1,1,6
17735,8091703702000,1,1,0,6
17736,9521548908900,1,1,1,6
17737,5341847112400,2,1,1,6
17738,4811265511500,2,1,0,6
17739,5337842530400,1,1,0,6
17740,4851552982400,1,1,0,6
17741,4400585256800,2,1,0,6
17742,6114418762400,3,1,0,5
17743,5295196520500,3,1,0,5
17744,1747318855800,1,1,0,5
17745,6614029164700,1,1,0,6
17746,7199840391500,1,1,0,6
17747,4819019561100,3,1,0,76
17748,5218613440900,2,1,1,5
17749,8697534409800,1,1,0,6
17750,9626985272900,1,1,0,6
17751,1508902517100,3,1,1,26
17752,4864670228700,2,1,0,6
17753,3188585470500,3,1,0,6
17754,2362035677500,3,1,0,6
17755,3976994972800,2,1,0,6
17756,5159022967600,3,1,0,6
17757,4223395200200,3,1,0,6
17758,5102555002200,1,1,1,5
17759,2541002345200,3,1,0,6
17760,4674852658600,1,1,0,6
17761,6165467124700,2,1,0,6
17762,4838132175200,1,1,0,6
17763,9602743922900,1,1,0,6
17764,3685128328700,1,1,0,13
17765,4852767866100,3,1,1,6
17766,9310108278900,1,1,1,13
17767,4563177601300,3,1,1,13
17768,4869541116700,1,1,0,6
17769,8938788989500,1,1,0,6
17770,4760073177000,3,1,0,6
17771,9622754552600,1,1,0,6
17772,4852574301600,1,1,1,6
17773,9252849640700,2,1,0,6
17774,1488148737900,2,1,0,6
17775,5195276202600,1,1,0,12
17776,5195627052900,2,1,0,6
17777,4931253838100,3,1,1,6
17778,4269481107200,2,1,1,6
17779,4971323811100,3,1,0,6
17780,5274715668400,3,1,0,12
17781,4929005084900,1,1,0,6
17782,5449386261300,1,1,0,4
17783,5225681224900,3,1,0,6
17784,4820911159600,1,1,0,6
17785,4362096439900,1,1,0,6
17786,8782728544200,2,1,0,6
17787,9614626175300,2,1,0,6
17788,4837039497200,2,1,0,6
17789,4231363839700,3,1,0,6
17790,5354570791300,1,1,0,6
17791,4848840447200,1,1,0,6
17792,4796583487700,1,1,0,6
17793,8719494668000,1,1,0,6
17794,8164785765000,1,1,0,6
17795,6460219477100,1,1,0,6
17796,4344514783800,2,1,0,6
17797,4361163600,3,1,1,5
17798,4326538010500,3,1,1,6
17799,4846540208300,2,1,0,6
17800,4885893538700,1,1,0,6
17801,6099081848500,2,1,1,6
17802,3408789606400,1,1,0,6
17803,2481840863300,2,1,0,6
17804,8640081039200,3,1,0,6
17805,5290468930600,2,1,1,6
17806,1532776563100,3,1,1,5
17807,8720148577800,1,1,0,5
17808,6211013154200,3,1,0,12
17809,3484197192900,3,1,0,6
17810,1763992773100,1,1,0,26
17811,4930493038400,1,1,0,6
17812,4511419179800,3,0,0,13
17813,8959090191900,1,0,1,6
17814,9539658363000,1,0,0,6
17815,2254971253300,3,0,1,5
17816,7629323756200,3,0,0,6
17817,9637942175000,1,0,0,6
17818,7278466910200,3,0,0,6
17819,4851141027900,1,0,0,6
17820,4759343455200,1,0,0,13
17821,3957171505600,3,1,0,5
17822,7599167217500,1,1,0,5
17823,7506747414400,1,1,1,5
17824,4782772230600,1,1,0,5
17825,914050100,2,1,0,6
17826,6150627381900,3,1,1,6
17827,8698235003500,2,1,0,6
17828,5229146831500,1,1,0,6
17829,6154931792800,3,1,0,20
17830,4792675120500,1,1,0,6
17831,4597599754900,3,1,0,12
17832,9727461379800,1,1,0,6
17833,4769245046700,1,1,0,6
17834,3544981708600,1,1,0,6
17835,7365022747800,1,1,1,6
17836,4771528411700,1,1,0,6
17837,4882879959200,1,0,0,6
17838,5477102426600,1,0,0,6
17839,9272898071900,1,0,0,6
17840,4960831982000,2,0,0,6
17841,4210471954500,2,1,0,13
17842,4914061624000,3,1,0,20
17843,3433162084400,2,1,1,19
17844,4880504950300,3,1,0,6
17845,4488688652700,1,1,0,6
17846,1809006050100,1,1,0,12
17847,5579463083200,1,1,0,6
17848,5293890254300,2,1,0,13
17849,7177434151400,2,0,0,6
17850,4480720778200,1,0,1,6
17851,4942893042700,1,1,0,6
17852,6421032269700,3,1,0,6
17853,4878349318400,2,1,0,6
17854,4796495595400,2,1,1,6
17855,450943929800,3,1,0,6
17856,3510902864200,3,1,0,6
17857,3751555784300,2,1,0,5
17858,6457684490900,1,1,0,13
17859,7232749936300,2,1,0,6
17860,3517499054700,3,1,0,6
17861,4878334319400,1,1,0,6
17862,1754135281500,1,1,0,5
17863,7493251087900,2,1,0,33
17864,5425003070900,1,1,0,6
17865,9218027356100,3,1,0,6
17866,4964501264300,1,1,0,6
17867,4819986454800,1,1,0,6
17868,5423908202500,1,1,0,6
17869,9562528691900,1,1,0,6
17870,1700862693900,3,1,0,12
17871,4839435749900,1,1,1,6
17872,3769490215100,2,1,1,6
17873,9112052895100,1,1,1,6
17874,8604338954000,1,1,1,6
17875,4473002500,1,1,0,6
17876,7650141115700,1,1,0,13
17877,9474768494600,3,1,0,6
17878,5293001540100,3,1,1,20
17879,4916026241700,3,1,0,6
17880,4336816999000,3,1,1,6
17881,4804499822000,2,1,0,6
17882,2624417374400,2,1,0,12
17883,2665767562300,2,1,1,6
17884,9267814571700,2,1,0,5
17885,5304828743400,1,1,0,12
17886,4765978812200,3,1,1,6
17887,4653932095000,1,1,1,5
17888,1814810514400,3,1,0,5
17889,1715199634100,1,1,0,6
17890,7231561412400,3,1,0,6
17891,4862384164100,1,1,0,13
17892,1621719403600,3,1,0,19
17893,4959664180400,2,1,1,13
17894,7461610173500,3,1,1,13
17895,3263780905900,3,1,1,6
17896,2185005517600,2,1,1,5
17897,4869922636700,1,1,1,13
17898,5422258505000,2,1,0,27
17899,5553833119200,1,1,0,6
17900,2205252634500,1,1,1,6
17901,7212578641800,1,1,0,6
17902,4312539027400,1,1,1,20
17903,6101672689800,1,1,1,13
17904,4867966907700,1,1,0,6
17905,7836098008700,2,1,0,6
17906,4216829153900,1,1,1,6
17907,4673545052900,1,1,0,5
17908,9224037601500,3,1,1,5
17909,6192078026100,1,1,0,13
17910,4503872709500,2,1,0,5
17911,3772214234900,3,1,0,6
17912,4080597676300,1,1,0,6
17913,3956200492200,3,1,0,6
17914,4854233421000,2,1,0,20
17915,4308068382800,1,1,1,13
17916,4846620203300,1,1,0,6
17917,7711249370700,3,1,0,5
17918,5423709657200,3,1,1,13
17919,6115653070800,1,1,0,6
17920,7710675109500,2,1,0,6
17921,2167376433900,1,1,0,19
17922,703504132600,3,1,0,6
17923,6603519892300,1,1,0,5
17924,4967559826200,1,1,0,12
17925,4578207891500,1,1,0,6
17926,5325923703400,1,1,0,6
17927,4773232176800,1,1,0,5
17928,5568291465500,3,1,1,12
17929,4783221606300,2,1,0,13
17930,1108931291400,2,1,0,6
17931,4740924964200,1,1,0,6
17932,2087754321000,3,0,0,5
17933,4897711248300,1,0,0,6
17934,3189093893800,1,0,0,6
17935,447448392500,3,0,0,5
17936,4640532154700,1,0,0,13
17937,9282741452800,1,0,0,6
17938,4782667138700,1,0,1,13
17939,5103265297100,3,0,0,5
17940,5572286106800,2,0,0,6
17941,5562308181700,3,0,0,6
17942,5324144363600,3,0,0,6
17943,9128860701000,1,0,1,5
17944,5353572135200,1,1,0,6
17945,5207219839300,1,1,1,13
17946,2237731368500,3,1,0,6
17947,5571858230400,1,1,1,6
17948,2631216265500,2,1,0,12
17949,5483310982700,3,1,0,6
17950,2754668658500,3,1,0,6
17951,4136378110400,3,1,0,6
17952,4370296568400,2,1,0,13
17953,4151805338600,3,1,1,20
17954,4796041440400,2,1,1,6
17955,4913436403700,3,1,1,13
17956,972231428900,1,1,1,6
17957,7926452396600,1,1,1,6
17958,4814310628500,1,1,0,6
17959,5034762426600,1,1,0,13
17960,5640655865700,1,1,0,13
17961,5590116184900,2,1,0,41
17962,3303318125000,1,1,0,5
17963,5310289828900,3,1,0,13
17964,9326878655200,1,1,0,13
17965,5507860277800,3,1,0,12
17966,3865809102700,2,1,1,20
17967,5322136090100,3,1,1,6
17968,8839088382400,1,1,0,6
17969,4961911408500,1,1,1,6
17970,4605107808900,1,0,0,6
17971,8727504323700,1,1,0,5
17972,4771863287600,3,1,0,5
17973,1894879572300,2,1,1,5
17974,4811424940900,3,1,0,5
17975,4386651512400,3,1,0,6
17976,4864755754400,1,1,1,6
17977,4830927600000,2,1,0,6
17978,4899472704200,1,1,0,6
17979,9691821320500,2,1,0,13
17980,4750727580400,3,1,1,5
17981,9702331455700,2,1,0,6
17982,3644391744300,1,1,0,5
17983,5473479931800,1,1,1,6
17984,3533870717400,1,1,1,6
17985,9434767923600,2,1,0,5
17986,4371335192400,3,1,0,6
17987,2004086432300,1,1,1,5
17988,6123059630200,1,1,0,6
17989,4775641484500,1,1,1,6
17990,4792246380700,3,1,0,6
17991,9387774012500,1,1,0,6
17992,5316495937300,1,1,0,6
17993,1672312500,3,1,0,13
17994,5331587149900,3,1,0,76
17995,5290025140000,1,1,0,6
17996,9272607261400,3,1,1,5
17997,5232891779400,1,1,1,6
17998,5429726006300,1,1,0,6
17999,5312170790700,3,1,0,6
18000,4819277146900,3,1,1,6
18001,4981067820100,2,1,0,41
18002,6122690235400,1,1,0,5
18003,4808895788700,1,1,0,6
18004,8625036502100,2,1,1,5
18005,5282452407300,1,1,0,5
18006,4749149764500,3,1,0,62
18007,8039725816500,2,1,1,13
18008,4338234986500,1,1,0,6
18009,4760853127400,3,1,0,40
18010,9081268353000,1,1,0,6
18011,6114835299800,1,1,0,6
18012,4782127045400,1,1,0,6
18013,896094322700,1,1,0,13
